timestep,0,1,2,3,4,5,6,7,8,9
7770,33,128.9,397.56,449.02,169.21,424.42,455.37,718.7,173,798.96
7771,35,128.1,399.29,445.33,168.45,429.22,467.99,730.6,171,824.11
7772,38,128,395.48,439.92,166.47,468.09,403.2,722.9,159,410.7
7773,36,127.9,387.15,433.76,165.02,473.26,419.92,712.5,171,424.46
7774,35,127.8,387.08,439.95,164.16,527.95,415.45,724.9,139,441.59
7775,35,126.5,382.95,448.31,160.68,559.07,419.93,734.8,149,454.37
7776,37,127.1,383.95,450.59,161.07,568.09,415.76,734.8,123,474.11
7777,33,127.8,386.81,450.74,161.53,553.68,422.76,710.3,123,478.22
7778,29,128.8,381.43,451.96,159.83,537.15,426.43,718.5,121,491.81
7779,27,129.9,380.42,453.08,159.65,538.49,430.5,719.4,119,505.31
7780,19,129.8,380.97,441.5,159.97,569.43,434.62,743.2,121,514.97
7781,28,130.3,390.67,444.27,162.92,655.68,432.96,745.1,122,510.76
7782,29,132.2,393.08,454.38,165.75,736.66,458.32,762.3,170,656.99
7783,30,133.3,388.96,468.6,166.54,732.65,450.56,767.4,212,643.07
7784,29,136.9,384.54,470.24,168.18,637.71,444.68,786.9,140,626.3
7785,29,140.2,390.65,466.66,170.94,555.41,407.76,799.5,138,445.73
7786,28,133.9,398.89,482.04,172.86,536.32,444.33,814.9,118,671.78
7787,27,133.3,395.14,471.14,173.16,524.27,444.22,815,113,653.96
7788,22,132.7,392.05,471.5,173.08,521.55,442.03,822.3,117,642.96
7789,24,131.3,394.35,456.34,174.7,514.1,408.04,836.6,129,395.33
7790,27,129.7,406.91,460.38,173.42,517.49,407.13,857.6,131,409.37
7791,30,128.7,412.17,461.27,177.02,543.16,414.38,888.8,137,422.49
7792,30,128.8,408.83,453.59,177.41,582.39,413.49,912.1,136,438.76
7793,31,129.5,407.08,454.06,181.05,682.11,485.42,927.2,144,921.27
7794,32,129.7,405.68,440.33,179.55,714.71,478.27,934.6,160,945.33
7795,32,129.4,400.82,442.73,175.57,697.04,480.21,946.6,182,962.96
7796,32,130.1,406.94,437.1,169.48,547.95,411.28,956.9,157,513.52
7797,32,128.7,414.3,447.59,173.8,451.88,422.64,951.3,164,531.12
7798,33,126.9,403.09,451.18,175.33,359.77,429.12,939.1,148,552.56
7799,32,125.6,388.94,451.93,149.88,329.57,432.69,926.7,141,577.16
7800,38,126.4,374.64,452.97,158.02,291.58,433.34,925.5,121,586.34
7801,37,126.3,397,446.12,169.64,287.81,433.7,977.1,127,607.06
7802,38,126.4,410.34,448.8,171.05,297.47,432.65,999.5,130,619.41
7803,37,126.4,422.03,444.39,171.51,313.84,442.84,1015.8,134,640.22
7804,38,126.4,418.83,449.87,173.8,331.97,450.83,992.1,136,635.49
7805,37,126.7,427.7,447.65,178.97,419.4,449.94,1006.9,143,630.36
7806,38,126.3,434.43,453.38,189.47,501.19,474.25,993,189,785.25
7807,37,128.1,455.33,445.25,200.4,516.15,470.99,960.7,251,777.91
7808,38,130.4,454.66,453.45,203.12,453.89,472.45,952.5,177,755.63
7809,37,132.8,460.78,454.4,202.18,386.6,435.29,976.3,172,552.71
7810,38,131.5,453.48,466.85,200.05,376.57,460.45,996.8,152,802.17
7811,38,129.8,460.87,458.32,199.78,373.83,462.46,971,137,777.07
7812,37,128.6,466.08,453.6,200.48,372.09,466.36,940.1,140,752.81
7813,38,127,465.67,448.16,199.55,363.03,425.31,915.8,152,437.17
7814,37,125.8,466.89,442.57,199.6,353.69,423.94,908.5,149,414.16
7815,38,126.8,457.26,443.63,200.93,364.45,411.65,899.4,154,413.56
7816,37,128.2,454.21,436.23,196.54,387.59,414.37,908.4,152,422.02
7817,38,127.4,441.69,446.11,191.98,424.97,470.13,899.2,171,872.46
7818,37,126.4,437.18,442.38,188.46,453.24,476.05,889.8,186,870.62
7819,38,125.6,430.42,442,186.88,468.57,472.65,876.9,175,868.67
7820,37,126.4,426.81,433.6,186.2,467.85,407.08,865.1,177,424.69
7821,38,125.8,423.06,429.53,182.65,445.19,407.93,836.2,191,423.73
7822,38,125.1,418.48,430.09,180.09,409.05,402.9,807.6,187,416.97
7823,37,126,414.2,430.65,178.18,369,408.48,784.9,150,404.72
7824,38,125.4,417.15,433.01,175.46,339.06,409.19,798.7,149,396.78
7825,37,124,415.86,424.19,173.61,339.32,415.83,803.4,139,401.35
7826,38,123.8,412.23,423.2,172.29,343.2,414.39,810.8,141,427.62
7827,37,124.2,402.25,421.16,172.94,349.84,418.1,792.1,144,453.12
7828,38,124.1,410.94,428.1,174.9,362.66,424.59,793.8,145,486.8
7829,37,124,430.54,423.41,179.31,457.68,426.25,809.6,154,494.93
7830,38,125.7,453.19,428.25,189.43,537.21,452.27,849.8,189,689.94
7831,37,125.4,465.65,430.73,197.66,575.52,447.27,887.6,230,681.04
7832,38,126.8,467.84,442.37,199.62,493.37,449.72,910.4,191,679.55
7833,38,126.9,461.15,434.21,200.45,466.26,415.92,906.8,178,462.43
7834,37,127.1,458.06,436.66,199.81,432.1,454.95,878.3,176,726.3
7835,38,128.2,451.56,427.58,198.44,428.19,448.62,865.4,165,698.6
7836,37,128.2,451.98,436.13,197.18,395.54,452.23,868.6,163,688.14
7837,38,127.1,452.59,441.55,195.87,396.8,407.49,867,164,397.84
7838,37,127.6,456,450.18,197.53,408.17,410.41,867.8,164,400.77
7839,38,129.8,448.88,446.38,197.71,399.04,407.2,866,162,419.52
7840,37,129,437.01,439.91,191.96,424.13,403.77,870,167,419.96
7841,38,128.1,431.52,436.64,187.98,461.08,466.27,867.1,187,863.64
7842,37,127.2,434.67,441.05,183.72,515.84,467.8,856,189,846.19
7843,38,126.7,437.57,438.58,182.63,499.19,474.59,865.5,180,831.24
7844,38,126,423.85,428.97,177.79,466.45,405.72,855.8,172,372.08
7845,37,125.8,409.47,426.8,175.15,413.01,406.98,840.5,174,369.55
7846,38,124.4,398.63,431.93,172.92,395.39,409.6,804.9,168,369.12
7847,37,123.9,399.53,434.7,171.22,380.55,407.92,790.6,159,364.43
7848,38,123.4,410.07,431.31,169.64,384.75,404.35,775.3,157,362.38
7849,37,123.1,404.87,419.67,168.43,380.52,403.51,756.1,143,364.78
7850,38,124.1,407.16,411.78,167.07,380.52,412.77,720.7,147,371.08
7851,37,123.5,396.92,403.35,166.78,363.15,413.55,703.2,145,372.8
7852,38,123,399.43,409.73,167.77,362.17,415.32,708.6,142,380.07
7853,38,124.1,408.57,417.72,172.36,356.18,417.87,711.9,146,392.91
7854,37,123.8,423.21,431.85,183.71,370.74,448.61,728.1,153,598.23
7855,38,124.4,445.42,434,193.49,402.99,443.56,725.5,156,603.63
7856,37,126.7,454.65,441.84,197.23,469.11,438.35,744.9,182,596.71
7857,38,126,452.65,443.74,196.31,547.96,402.7,750.9,181,375
7858,37,127.2,446.91,447.41,194.75,554.58,437.6,780.4,248,634.63
7859,38,127.8,438.52,441.72,196.23,529.7,428.25,801.3,204,618.81
7860,37,129,453.76,430.64,197.56,481.49,436.01,819.7,182,631.53
7861,38,128.2,460.83,434.15,199.04,456.46,405.94,826.5,167,369.32
7862,37,126.8,467.51,432.98,198.26,446.22,406.99,845.6,152,387.4
7863,38,127.4,452.87,434.32,198.45,439.9,402.73,860.8,163,397.95
7864,38,127.6,434.73,429.51,193.64,464.42,393.83,854.9,176,380.9
7865,37,127.8,430.33,432.28,190.47,452.66,468.1,823.6,176,819.28
7866,38,127.5,431.06,437.65,187.65,429.46,466.63,791.2,166,797.67
7867,37,126.2,438.45,433.47,184.96,387.93,468.86,781.5,150,780.49
7868,38,126,431.96,436.4,181.76,369.45,396.28,758.2,145,306.95
7869,37,125.6,423.71,437.8,178.49,376.59,394.3,744.3,139,287.12
7870,38,124.9,419.42,442.35,175.74,378.66,390.25,716.1,142,279.61
7871,37,124.6,418.59,437.67,172.99,370.98,393.77,702.8,143,270.92
7872,38,124.2,418.11,428.46,169.63,334.15,388.16,683.1,140,266.04
7873,37,123.1,403.83,417.38,167.18,323.46,384.46,653.1,130,264.65
7874,38,122.8,393.44,413.04,166.93,315.51,376.11,627.3,132,260.95
7875,38,123.1,386.85,424.08,167.09,330.57,381.31,618,132,257.9
7876,37,122.2,393.53,427.54,170.19,332.11,378.21,611.9,138,253.2
7877,38,122.9,408.36,430.31,174.67,339.05,374.68,623.2,146,263.7
7878,37,122.9,429.73,433.11,185.44,344.25,404.37,627.8,140,460.18
7879,38,124.3,450.36,438.68,193.33,375.52,406.66,642.2,157,471.14
7880,37,126,452.98,438.29,196.45,428.58,412.16,651.7,187,474.59
7881,38,126.1,455.92,435.08,194.57,489.79,378,669,184,292.31
7882,37,126.5,451.23,435.86,193.46,528.01,421.28,699.9,197,561.78
7883,38,126.3,454.23,440.77,193.6,505.47,438.78,733.7,185,577.02
7884,37,126.3,441.98,440.93,195.32,486.69,445.7,753.4,180,602.56
7885,38,127.3,449.66,438.96,195.91,525.25,412.33,763.2,163,360.39
7886,38,127.6,450.93,438.96,196.58,549.73,399.25,769.3,177,381.62
7887,37,126.5,452.6,442.91,199.16,531.02,403.48,771.3,171,392.93
7888,38,126.3,450.73,441.36,194.89,458.48,411.14,792.7,169,416.45
7889,37,126.4,447.02,452.55,193.85,470.28,486.74,856.6,184,885.12
7890,38,126.6,445.64,442.87,190.52,475.34,499.22,925.7,180,918.97
7891,37,125.9,431.62,452.64,188.17,486.84,495.25,977.6,206,952.94
7892,38,125.4,417.19,435.32,187.21,468.51,421.76,987.2,184,538.3
7893,37,124.4,413.74,435.17,183.54,454.27,418.24,1003.8,150,556.98
7894,38,124.7,413.64,431.79,178.67,409.15,425.95,1005.7,148,559.42
7895,37,123.3,419.95,440.58,175.77,354.17,437.6,998.5,140,571.91
7896,38,122.8,420.31,444.38,172.46,315.54,430.98,965.3,121,583.53
7897,26,123.3,421.77,433.04,171.75,301.15,427.53,962.1,124,597.76
7898,26,123,426.78,426.85,171.98,294.18,429.03,955.3,121,598.23
7899,25,122.8,419.11,422.52,172.33,299.46,437.6,977.1,125,612.8
7900,25,122.4,411.67,423.53,174.63,317.7,444.79,943.5,135,622.63
7901,27,122.9,417.62,426.16,180.21,422.35,440.91,941.9,129,627.19
7902,28,122.7,430.49,425.22,191.76,494.82,457.76,950.9,191,828.19
7903,33,122.5,445.03,423.57,199.74,500.22,454,985,210,831.44
7904,34,123.1,447.2,416,203.29,399.69,459.74,999.3,186,836.17
7905,33,125.1,452.94,429.11,204.12,337.99,434.37,977.1,164,621.38
7906,32,126.9,458.68,440.21,203.33,315.25,480.92,989.3,139,879.51
7907,30,127.6,458.49,447.3,203.33,334.16,473.81,992.7,126,863.52
7908,30,127.4,467.85,436.2,203.79,324.41,483.54,1016.2,125,856.38
7909,29,127.9,466.67,440.15,203.45,324.85,443.03,1020.6,133,570.19
7910,27,126.6,462.06,435.83,204.1,302.36,440.11,1030.8,138,570.86
7911,26,126.8,453.46,434.16,198.95,315.48,440.27,1042.2,150,585.06
7912,27,126.8,445.51,427.03,194.15,370.12,443.99,1049,163,606.14
7913,29,126.6,436.13,438.91,189.67,444.98,517.81,1059.1,161,1061.03
7914,33,126.9,424.35,447.2,187.25,504.06,526.69,1050.6,183,1087.22
7915,34,126.7,416.69,445.56,186.15,495.93,524.64,1067.7,174,1112.79
7916,35,126.4,413.89,446.28,181.8,493.09,460,1085.2,165,693.6
7917,38,126.3,403.61,439.81,177.96,454.47,451.1,1091.5,166,680.8
7918,33,126.1,397.2,437.84,174.87,440.07,439.71,1091.8,175,670.33
7919,44,125.9,394,425.84,173.51,390.35,438.58,1062.9,160,666.19
7920,26,125.9,406.23,424.81,172.29,367.95,442.35,1072.9,145,681.88
7921,40,125.5,408.66,423.39,170.99,353.76,448.2,1041.2,143,687.22
7922,35,125.2,414.66,431.35,171.15,351.18,452.2,1004.5,148,690.25
7923,36,125.8,413.42,431.02,171.82,361.31,453.61,934.4,151,688.87
7924,35,126.2,417.71,436.71,171.26,403.53,458.75,889.6,156,679.99
7925,39,126.4,418.98,429.05,174.85,520.38,457.88,858.3,171,660.03
7926,43,126,422.63,430.64,176.23,587.92,475.23,850.6,222,843.51
7927,47,126.5,421.03,437.38,180.07,590.94,469.51,859.3,238,837.63
7928,50,127.7,424.89,451.96,180.82,509.2,466.66,889.9,193,823.36
7929,48,128.9,416.04,466.8,180.59,439.58,437.08,934.8,184,591.86
7930,46,132.4,414.26,462.15,180.52,404.6,474.59,951,184,847.42
7931,41,131.5,410.04,451.4,179.92,360.24,466.43,972.6,105,825.38
7932,37,131.5,414.81,452.29,180.78,357.61,466.68,981.2,155,808.63
7933,34,130.5,425.76,453.21,181.04,352.47,421.56,1013.5,159,513.12
7934,35,130.2,427.93,451.26,182.59,370.02,424.06,1028.1,163,526.48
7935,38,129.7,432.91,445.31,184.56,380.49,430.09,1035.4,165,549.9
7936,38,128.6,431.02,444.89,183.36,418.14,438.58,1035.4,184,580.24
7937,41,128.3,425.23,458.34,181.96,488.31,508.06,1003.1,187,994.13
7938,45,128.7,420.69,443.92,179.68,517.91,510.35,987.1,210,996.49
7939,45,128.9,417.93,443.29,179.55,520.65,510.41,962,201,986.68
7940,47,129.3,422.49,440.25,178.63,506.05,448.01,954.3,191,576.97
7941,48,129.5,417.57,448.85,175.8,510.34,442.35,954.3,208,575.69
7942,49,130.3,411.83,454.92,173.93,486.27,441.55,914.9,203,580.06
7943,50,128.5,402.25,442.76,172.53,439.44,436.31,902.4,166,590.55
7944,50,127.6,397.88,441.02,171.22,414.85,436.7,859.1,170,597.5
7945,51,126.5,404.06,441.01,170.88,421.99,438.57,862.5,166,586.29
7946,46,126.9,411.88,439.76,170.84,426.57,444.15,887.5,169,580.73
7947,46,125.7,416.22,439.46,170.72,430.27,441.25,908.9,173,572.88
7948,46,124.6,412.36,432.15,170.75,453.52,441.45,917.5,174,577.56
7949,47,124.4,411.02,435.42,172.02,556,432.02,922.6,181,583.07
7950,50,123.7,419.56,435.39,174.42,659.8,459.99,929.3,237,771.39
7951,56,124.7,417.39,431.74,177.25,685.5,458.44,942.8,273,768.14
7952,57,127.1,422.22,435.69,179.65,619.84,458.61,974.1,198,750.71
7953,53,127.1,414.81,436.77,180.15,534.15,432.12,996.7,225,545.15
7954,53,127.3,419.4,436.95,180.71,481.49,467.93,1007.2,205,808.16
7955,47,126.7,414.96,439.32,183.05,440.25,474.82,959.6,168,793.38
7956,39,125.8,427,432.84,180.86,406.55,469.84,959.6,171,785.33
7957,37,124.6,435.68,427.79,181.01,407.1,431.77,981,177,519.53
7958,39,124.7,445.42,419.79,182.65,419.57,427.26,1018.6,176,542.79
7959,39,124.9,446.8,420.63,183.47,436.71,433.27,1018.5,171,587.72
7960,42,124.9,437.68,427.69,182.9,481.8,434.43,1008.7,178,623.1
7961,43,126.3,425.86,431.16,181.93,531.3,507.05,1024.9,188,1117.09
7962,45,125.5,414.1,436.85,180.52,580.78,515.41,1017.7,223,1128.48
7963,43,124.6,409.02,442.45,178.52,597.86,528.43,1043.8,208,1134.32
7964,47,124.7,409.73,442.52,177.37,596.21,464.67,1060.2,216,680.49
7965,47,124.9,406.64,433.6,175.53,581.52,463.07,1118.1,210,700.25
7966,47,123.7,412.61,421.8,175.69,529.97,462.73,1134.2,180,715.11
7967,45,122.7,411.87,419.13,171.8,451.04,475.61,1131.3,153,724.96
7968,34,121.8,407.97,414.98,171.41,381.93,476.15,1110.4,155,725.88
7969,29,121.7,402.9,412.12,170.68,329.3,470.44,1095.1,133,734.49
7970,21,121.2,409.07,403.46,171.81,315.15,453.28,1091,134,735.41
7971,25,121.1,413.06,411.47,171.39,303.92,449.28,1083.7,130,725.91
7972,23,121,418.67,426.31,173.98,315.41,439.18,1104.2,127,714.98
7973,21,121.7,430.49,428.83,180.53,393.85,442.24,1144.3,125,708.96
7974,29,122.1,445.43,435.85,190.71,488.71,479.07,1159.7,190,879.72
7975,30,122.8,462.46,428.07,200.87,507.34,479.1,1157,209,860.35
7976,30,125.6,466.26,432.09,203.35,429.84,473.56,1166.9,158,836.67
7977,29,126.6,467.31,436.89,205.03,334.76,435.98,1177,162,630.26
7978,28,126.6,464.43,452.7,195.2,309.71,467.63,1163.2,128,861.75
7979,28,126.2,463.04,459.41,201.95,316.71,468.78,1122.5,122,840.72
7980,24,126,461.33,453.03,201.69,335.48,454.39,1126.3,125,828.58
7981,24,125.7,460.57,438.92,200.64,327.41,422.07,1131,134,574.54
7982,24,124.9,467.02,434.99,201,317.98,416.38,1166.5,142,589.74
7983,24,124.4,467.22,434.9,202.31,300.04,426.56,1187.7,144,609.55
7984,24,125.5,462.97,438.67,195.9,319.88,428.71,1221.9,149,629.01
7985,23,125.8,449.64,452.98,193.45,370.53,502.48,1203.2,163,1083.93
7986,25,124.9,441.56,448.54,191.59,472.36,505.45,1165.5,200,1093.31
7987,29,124.8,441.58,444.91,189.38,484.13,517.8,1147.4,194,1095.69
7988,28,124.5,429.55,430.35,185.14,491.43,457.05,1159.6,173,659.27
7989,23,123.7,431.02,436.93,182.42,400.09,454,1164.5,154,676.11
7990,28,124.4,423.96,446.05,179.37,372.87,441.07,1152.6,142,688.47
7991,28,123.6,426.94,451.1,177.6,307.13,446.53,1114.8,126,709.95
7992,25,123.6,423.7,448.54,174.63,286.36,455.99,1113,120,730.84
7993,20,122.8,412.43,441.25,175.15,271.45,469.66,1108.9,113,731.75
7994,18,122.7,405.74,441.08,173.25,267.43,470,1114.8,112,739.17
7995,18,122.5,411.63,447.72,171.41,266.83,469.32,1114.3,111,738.98
7996,17,122.5,420.95,436.8,173.93,285.63,464.08,1108.9,114,758.62
7997,19,122.9,438.39,434.43,179.32,384.66,456.01,1135.1,117,757.82
7998,21,123,451.51,415.98,188.05,478.51,488.93,1196,152,931.76
7999,26,123.4,455.71,430.64,197.43,505.25,488.19,1246.7,193,927.3
8000,28,126,452.83,435.8,201.56,424.33,494.6,1265.9,176,920.86
8001,27,128.1,450.34,447.41,200.25,350.49,455.66,1240.3,139,702.68
8002,28,128.4,447.5,435.58,199.92,325.25,488.54,1212.3,138,946.27
8003,27,127.4,453.56,431.16,199.55,305.11,475.69,1203.8,130,899.45
8004,27,126.7,452.91,432.18,198.8,309.36,482.09,1217.7,136,886.67
8005,25,126.4,459.57,439.06,200.49,295.35,442.46,1259.4,128,609.14
8006,23,126,460.56,436.14,202.29,304.53,445.13,1282.2,133,616.96
8007,22,126.4,454.99,432.06,203.9,317.65,440.27,1281.5,130,636.09
8008,23,127,453.57,434.31,197.04,365.85,449.06,1261.1,132,650.88
8009,22,127.8,445.25,439.67,193.51,391.55,540.83,1232,158,1115.43
8010,26,126.7,437.4,446.62,190.71,403.89,557.95,1246.4,166,1158.92
8011,26,126.1,435.2,444.77,188.28,366.57,560.71,1255.1,144,1195.65
8012,26,125.8,435.41,433.83,185.78,356.56,473.52,1265.1,133,784.53
8013,20,125,434.42,430.25,184.41,319.69,462.46,1285.1,146,793.58
8014,22,125.1,424.64,432.39,180.73,316.06,461.62,1250.7,125,797.15
8015,20,125.7,414.7,446.54,176.03,306.66,454.08,1224.7,120,801.07
8016,21,124.7,410.78,447.6,175.81,295.63,450.93,1169.8,120,779.39
8017,20,123.3,413.24,438.72,175.94,286.14,450.78,1136.5,136,755.64
8018,20,122.9,416.84,435.7,176.56,275.23,452.07,1096.6,116,739.32
8019,21,122.9,426.02,425.17,175.01,280.67,456.88,1034.8,119,738.08
8020,22,122.8,435.7,429.4,177.14,288.6,452,1085.3,124,752.88
8021,22,123,440.01,428.51,181.37,295.18,459.24,1141.8,127,770.2
8022,24,124.5,446.09,447.08,192.43,312.81,489.86,1211.9,126,954.38
8023,23,126.2,449.77,460.52,202.45,324.46,501.49,1213.9,133,972.75
8024,27,127.7,460.59,467.37,204.82,404.49,504.76,1256.9,151,966.71
8025,31,128.6,464.56,460.74,204.97,461.78,479.43,1243.5,164,807.52
8026,31,128.9,472.03,457.29,207.94,516.26,510.95,1287.4,166,1081.93
8027,32,127,471.29,450.31,205.91,489.85,502,1282.4,189,1070.25
8028,31,126.8,473.11,445.69,207.79,488.2,498.53,1369.7,207,1036.24
8029,29,127.1,476.15,438.52,208.16,450.19,463.21,1373.5,183,731.12
8030,26,126.3,480.52,445.41,206.86,427.73,473.41,1403.2,152,741.21
8031,27,126.5,479.33,451.32,207.97,393.59,465.36,1346.3,151,773.38
8032,25,126.8,460.39,461.78,203.31,409.76,453.52,1284.7,141,794.67
8033,24,127,442.1,454.65,196.86,408.96,521.2,1203,140,1244.6
8034,24,126.7,430.77,449.36,193.41,393.77,527.93,1155.1,131,1210.45
8035,21,126.2,431.32,440.09,192.37,368.6,536.2,1143,131,1193.63
8036,19,125.3,426.64,441.17,184.98,351.16,454.25,1121.3,133,718.13
8037,17,125.4,416.56,441.2,180.54,338.21,446.01,1079.3,116,724.5
8038,17,125.3,412.57,442.14,176.73,320.53,437.88,1003.7,112,707.94
8039,16,124.8,417.2,440.84,177.68,293.34,450.25,934.6,107,696.31
8040,14,124.2,414.21,434.46,174.45,269.63,452.75,923.2,109,696.56
8041,15,124.6,420.89,433.93,174.3,249.48,459.22,942.1,100,689.04
8042,12,124.6,415.37,434.7,174.6,241.38,448.62,970.6,95,691.54
8043,14,123.9,418.15,441.3,173.6,234.16,438.33,956.3,93,672.92
8044,12,124.1,417.06,428.55,174.35,233.34,434.51,978.3,95,651.63
8045,13,123.3,423.89,422.68,178.54,231.21,436.11,992.8,95,636.06
8046,13,124,440.58,426.67,190.65,249.72,470.46,1023.1,104,787.91
8047,17,125.2,454.67,435.93,199.5,282.19,462.44,1063.3,124,797.58
8048,23,128.1,466.02,447.46,203.81,344.11,465.71,1083.3,128,799.52
8049,24,129.7,471.28,450.83,201.51,375.07,439.72,1131.6,145,632.14
8050,24,129.2,467.25,459.05,205.33,402.59,484.04,1152.3,138,893.7
8051,24,128.6,469.43,453.28,206.43,406.86,483.59,1192.1,147,875.73
8052,22,128.3,472.01,449.75,207.32,407.55,484.11,1202.8,145,868.69
8053,22,128.3,474.31,444.58,208.87,390.89,447.91,1193.2,157,591.35
8054,22,127.6,475.87,438.61,207.44,357.65,445.61,1212.5,139,597.54
8055,20,128.1,464.49,436.05,206.77,341.57,450.84,1176.5,110,615.95
8056,20,128.4,466.52,437.25,201.98,337.43,441.08,1175.5,117,615.02
8057,20,128.3,453.01,455.73,196.61,379.35,514.86,1123.1,132,1053.79
8058,21,128.6,441.25,459.47,192.51,393.84,508.24,1127.8,137,1052.21
8059,20,127.2,422.2,463.57,188.3,416.15,513.26,1112.5,129,1064.78
8060,18,126.4,415.48,441.72,186.69,381.6,437.53,1089.6,163,637.34
8061,23,125.3,414.49,433.9,184.43,348.67,439.29,1073.7,110,635.76
8062,18,124.2,414.84,434.51,181.56,298.16,448.08,1044.9,117,640.87
8063,20,124.6,413.99,436.44,181.1,258.62,455.67,1050.9,91,628.43
8064,20,124.4,420.07,434.78,178.44,239.66,457.08,1032,88,617.55
8065,21,124.3,414.85,423.78,176.52,222.89,448.31,1030.1,92,613.79
8066,16,123.8,412.52,435.13,176.72,224.02,450.83,1028.6,90,617.97
8067,17,123.8,411.64,433.52,175.49,230.84,449.8,1046.1,93,622.76
8068,13,122.3,414.99,435.47,176.48,267.62,447.13,1047.8,97,640.3
8069,16,122.2,430.55,427.54,182.07,388.4,437.95,1050.8,101,652.93
8070,20,122.8,441.19,425.83,193.97,475.04,473.11,1086.9,145,856.7
8071,22,123.7,455.78,426.29,204.19,477.34,484.35,1143.8,181,854.36
8072,23,124.8,465.36,423.99,206.33,360.66,493.15,1196.5,137,861.09
8073,22,124.5,462.08,434.7,207.27,272.05,456.82,1247.9,134,652.23
8074,22,125.3,477.55,448.85,209.35,250.93,484.27,1272.3,126,911.26
8075,26,127.7,469.16,452.74,207.28,252.92,468.74,1277,112,881.7
8076,17,127.5,473.39,449.64,203.89,258.49,464.2,1228.5,118,885.73
8077,18,126.6,449.46,448.54,200.18,246.3,424.79,1190.2,112,622.38
8078,14,126.6,449.28,446.04,198.87,252.09,447.65,1207.1,108,666.2
8079,16,126.3,445.61,441.44,197.6,260.33,453.84,1243.1,119,711.9
8080,13,126,455.95,436.23,192.23,283.37,461.99,1286.2,110,734.57
8081,15,126.1,450.39,444.61,188.03,315.56,518.53,1265.2,129,1235.06
8082,16,125.9,441.31,451.04,185.11,331.29,514.84,1239.6,147,1250.06
8083,18,125.2,423.03,453.52,181.21,352.58,507.55,1191.1,126,1241.44
8084,16,125.1,420.13,440.25,178.99,374.01,447.63,1166.7,126,727.64
8085,16,124.5,415.91,437.59,177.06,370.28,459.47,1128.5,119,685.38
8086,13,125,405.98,421.67,172.94,330.43,470.68,1118.2,125,682.24
8087,14,124.5,394.72,429.98,169.32,272.23,464.62,1089.5,88,694.67
8088,8,125.3,389.26,430.28,168.29,240.37,453.34,1088.9,99,706.4
8089,4,126.6,391.56,432.03,168.09,231.61,458.24,1063.2,77,728.25
8090,5,125.6,387.46,433.87,166.87,223.29,461.02,1070.4,81,759.99
8091,5,125,386.53,432.52,165.3,224.64,471.66,1056.7,83,792.99
8092,4,122.8,391.2,430.85,165.56,251.23,468.48,1090.3,82,807.84
